date,headline,abstract,snippet,lead_paragraph,web_url,section,subsection,byline,document_type,news_desk,type_of_material,word_count,source,keywords
2024-11-01T18:22:21Z,"Flashback: Your Weekly History Quiz, Nov. 2, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/11/01/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-12-20T20:34:28Z,"Flashback: Your Weekly History Quiz, Dec. 21, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/12/20/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-04-12T19:14:07Z,"Flashback: Your Weekly History Quiz, April 13, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/04/12/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-11-15T19:49:35Z,"Flashback: Your Weekly History Quiz, Nov. 16, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/11/15/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-02-02T22:38:55Z,"Flashback: Your Weekly History Quiz, Feb. 3, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/02/02/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-07-12T19:30:16Z,"Flashback: Your Weekly History Quiz, July 13, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/07/12/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-09-20T20:57:22Z,"Flashback: Your Weekly History Quiz, Sept. 21, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/09/20/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-10-11T17:26:35Z,"Flashback: Your Weekly History Quiz, Oct. 12, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/10/11/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-02-23T21:44:23Z,"Flashback: Your Weekly History Quiz, Feb. 24, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/02/23/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-06-14T19:52:55Z,"Flashback: Your Weekly History Quiz, June 15, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/06/14/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-04-13T09:00:14Z,"You Ask, We Answer: How The Times/Siena Poll Is Conducted","The New York Times/Siena Poll has earned a reputation for accuracy and transparency. But, as with any poll, there are limits to just how much you can derive.","The New York Times/Siena Poll has earned a reputation for accuracy and transparency. But, as with any poll, there are limits to just how much you can derive.",,https://www.nytimes.com/article/times-siena-poll-methodology.html,U.S.,Elections,By The New York Times,article,Election Analytics,News,2205,The New York Times,"Polls and Public Opinion, New York Times/Siena College Poll, Content Type: Service"
2024-05-24T20:45:53Z,"Flashback: Your Weekly History Quiz, May 25, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/05/24/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-03-15T21:59:23Z,"Flashback: Your Weekly History Quiz, March 16, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/03/15/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-08-09T19:01:08Z,"Flashback: Your Weekly History Quiz, Aug. 10, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/08/09/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-08-27T16:50:11Z,"Connections Bot: Your Daily, Personalized Connections Analysis",See how you stacked up against other Connections players today.,See how you stacked up against other Connections players today.,,https://www.nytimes.com/interactive/2024/upshot/connections-bot.html,The Upshot,,"By Eve Washington, Eden Weingart and Asmaa Elkeurti",interactive,,Interactive Feature,0,The New York Times,
2024-12-30T05:00:12Z,19 Cozy Winter Dinners to Warm You Up,"When the weather outside is frightful, cook something delightful.","When the weather outside is frightful, cook something delightful.",,https://cooking.nytimes.com/article/winter-recipes-warming,Food,,By Margaux Laskey and Allison Jiang,article,Dining,NYT Cooking,1259,The New York Times,"Cooking and Cookbooks, Winter (Season), Weather, Food"
2024-04-26T20:57:43Z,"Flashback: Your Weekly History Quiz, April 27, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/04/26/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-12-06T21:39:34Z,"Flashback: Your Weekly History Quiz, Dec. 7, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/12/06/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-08-23T19:36:16Z,"Flashback: Your Weekly History Quiz, Aug. 24, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/08/23/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-06-21T20:50:16Z,"Flashback: Your Weekly History Quiz, June 22, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/06/21/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-10-18T17:54:14Z,"Flashback: Your Weekly History Quiz, Oct. 19, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/10/18/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-09-13T19:36:52Z,"Flashback: Your Weekly History Quiz, Sept. 14, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/09/13/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-02-16T22:31:02Z,"Flashback: Your Weekly History Quiz, Feb. 17, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/02/16/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-09-20T20:57:22Z,"Flashback: Your Weekly History Quiz, Sept. 21, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/09/20/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-12-27T23:14:34Z,"Flashback: Your Weekly History Quiz, Dec. 28, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/12/27/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-05-03T20:34:33Z,"Flashback: Your Weekly History Quiz, May 4, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/05/03/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-12-13T20:51:19Z,"Flashback: Your Weekly History Quiz, Dec. 14, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/12/13/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-06-07T19:29:36Z,"Flashback: Your Weekly History Quiz, June 8, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/06/07/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-03-08T22:06:46Z,"Flashback: Your Weekly History Quiz, March 9, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/03/08/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-03-01T22:48:43Z,"Flashback: Your Weekly History Quiz, March 2, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/03/01/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-03-22T19:30:11Z,"Flashback: Your Weekly History Quiz, March 23, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/03/22/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-04-05T20:01:55Z,"Flashback: Your Weekly History Quiz, April 6, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/04/05/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-03-29T21:38:35Z,"Flashback: Your Weekly History Quiz, March 30, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/03/29/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-07-05T19:53:19Z,"Flashback: Your Weekly History Quiz, July 6, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/07/05/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-07-19T21:01:39Z,"Flashback: Your Weekly History Quiz, July 20, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/07/19/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-05-10T19:59:25Z,"Flashback: Your Weekly History Quiz, May 11, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/05/10/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-01-26T22:09:17Z,"Flashback: Your Weekly History Quiz, Jan. 27, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/01/26/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-08-16T18:56:47Z,"Flashback: Your Weekly History Quiz, Aug. 17, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/08/16/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-05-31T20:13:05Z,"Flashback: Your Weekly History Quiz, May 1, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/05/31/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-08-02T21:18:30Z,"Flashback: Your Weekly History Quiz, Aug. 3, 2024",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2024/08/02/upshot/flashback.html,The Upshot,,,interactive,Upshot,Interactive Feature,0,The New York Times,Content Type: Quiz
2024-12-07T10:00:52Z,Which Colleges Offer Free Tuition?,Dozens of schools say they provide free tuition to students whose families earn under a certain income. How does it work?,Dozens of schools say they provide free tuition to students whose families earn under a certain income. How does it work?,,https://www.nytimes.com/article/which-colleges-offer-free-tuition.html,Education,,By Amanda Holpuch,article,Express,News,1346,The New York Times,"Colleges and Universities, Tuition, Families and Family Life, Financial Aid (Education), Income, Education (Secondary), Affirmative Action, Admissions Standards, Community Colleges, Scholarships and Fellowships, Wages and Salaries, Poverty, Student Loans, Federal Aid (US), Baum, Sandy, Brandeis University, Brown University, Carnegie Mellon University, College Board, Columbia University, Cornell University, Dartmouth College, Harvard University, Ivy League, Massachusetts Institute of Technology, Princeton University, Stanford University, Supreme Court (US), University of Pennsylvania, University of Texas at Austin, University of Wisconsin, Urban Institute, Yale University, Massachusetts, New Mexico, Oklahoma, Pennsylvania, Texas, Wisconsin, Personal Finances"
2024-09-18T19:53:55Z,Double-Murder Case Involving an Au Pair Goes to Trial: What to Know,Prosecutors in Virginia say a father was having an affair with his Brazilian au pair and charged both with murder.,Prosecutors in Virginia say a father was having an affair with his Brazilian au pair and charged both with murder.,,https://www.nytimes.com/article/brendan-banfield-murder-wife-au-pair.html,U.S.,,By Annie Correal,article,Express,News,1314,The New York Times,"Murders, Attempted Murders and Homicides, Banfield, Brendan (1985- ), Banfield, Christine (1985-2023), Magalhaes, Juliana Peres, Ryan, Joseph (d 2023), Childcare Workers, Herndon (Va), Virginia, Brazil, Child Care"
